rank,base_product,suggested_product,recommendation_basis,commercial_review,location_priority_bucket,location_proximity,priority_bucket,score,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,suggested_customer_count,suggested_product_last_seen_date,suggested_product_orders_last_12m,suggested_product_recent_activity_weight,suggested_product_live_title,suggested_product_url,suggested_product_url_match_score,suggested_product_url_match_gap,suggested_product_url_confidence,suggested_product_locality,suggested_product_country,suggested_product_continent,overlap_customer_count,later_customer_count,later_customer_weighted_12m,post_purchase_rate,same_order_count,same_order_weighted_12m,same_order_rate,phi_coefficient,lift,recency_weighted_score,confidence_flag,suggested_product_url_clean
3,Platense Matchday Experience,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0,same_city,3,58.038423,7,7,2026-04-07,7,Platense Matchday Experience,https://homefans.com/product/platense-matchday-experience/,high,Buenos Aires,Argentina,South America,33,2026-04-10,33,54.093151,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.193,0.303,high,Buenos Aires,Argentina,South America,1,1,1.961644,0.142857,0,0.0,0.0,0.062416,17.87013,58.038423,medium,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/
1,Queens Park Rangers (QPR) Matc…,Charlton Athletic Matchday Exp…,later_lifecycle,approved_same_city,0,same_city,1,50.447274,7,7,2026-03-29,7,Queens Park Rangers (QPR) Matchday Experience,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/,high,London,United Kingdom,Europe,2,2025-11-25,2,3.219178,"Charlton Athletic Matchday Experience – The Valley, London",https://homefans.com/product/charlton-athletic-matchday-experience-the-valley-london/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.276,1.015,high,London,United Kingdom,Europe,2,2,3.219178,0.285714,0,0.0,0.0,0.534199,589.714286,50.447274,high,https://homefans.com/product/charlton-athletic-matchday-experience-the-valley-london/
2,Queens Park Rangers (QPR) Matc…,Manchester United Matchday Exp…,later_lifecycle,approved_same_country,1,same_country,3,31.796763,7,7,2026-03-29,7,Queens Park Rangers (QPR) Matchday Experience,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/,high,London,United Kingdom,Europe,4,2025-12-13,4,6.39726,Manchester United Matchday Experience,https://homefans.com/product/manchester-united-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.034,0.915,high,Manchester,United Kingdom,Europe,1,1,1.616438,0.142857,0,0.0,0.0,0.187951,147.428571,31.796763,medium,https://homefans.com/product/manchester-united-matchday-experience/
1,River Plate – Hospitality VIP…,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0,same_city,3,57.723353,7,7,2026-04-13,7,River Plate – Hospitality VIP Experience,https://homefans.com/product/river-plate-hospitality-vip-experience/,high,Buenos Aires,Argentina,South America,33,2026-04-10,33,54.093151,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.193,0.303,high,Buenos Aires,Argentina,South America,1,1,1.89863,0.142857,0,0.0,0.0,0.062416,17.87013,57.723353,medium,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/
1,River Plate – Matchday experie…,Boca Juniors Popular Matchday…,later_lifecycle,approved_same_city,0,same_city,3,106.63317,7,7,2026-04-11,7,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,86,2026-04-05,86,137.657534,Boca Juniors Popular Matchday Experience (Standing Section),https://homefans.com/product/boca-juniors-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.738,0.982,high,Buenos Aires,Argentina,South America,1,1,1.805479,0.142857,0,0.0,0.0,0.035212,6.857143,106.63317,medium,https://homefans.com/product/boca-juniors-matchday-experience/
2,River Plate – Matchday experie…,Buenos Aires: CA Huracán Match…,later_lifecycle,approved_same_city,0,same_city,3,50.269572,7,7,2026-04-11,7,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,25,2026-04-09,26,40.641094,Buenos Aires: CA Huracán Matchday Experience,https://homefans.com/product/huracan-experience-standing-spots/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.304,1.185,high,Buenos Aires,Argentina,South America,1,1,1.890411,0.142857,0,0.0,0.0,0.07267,23.588571,50.269572,medium,https://homefans.com/product/huracan-experience-standing-spots/
1,São Paulo FC Match Day Experie…,Botafogo Matchday Experience w…,lifetime_overlap,approved_same_country,1,same_country,4,173.263164,7,7,2026-04-11,7,São Paulo FC Match Day Experience with Guilherme,https://homefans.com/product/match-day-experience-with-guilherme/,high,São Paulo,Brazil,South America,167,2026-04-13,168,269.446588,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.631,0.251,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.021421,3.531223,173.263164,low,https://homefans.com/product/botafogo-matchday-experience-2/
1,VIP Match Day Experience - San…,Platense - Match Day Experienc…,same_order_bundle,approved_same_city,0,same_city,2,41.895039,7,7,2026-04-13,7,"VIP Match Day Experience – San Lorenzo, one of the 5 greats of Argentine football",https://homefans.com/product/san-lorenzo-match-day-experience/,high,Buenos Aires,Argentina,South America,17,2026-03-13,18,29.49589,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.928,0.211,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,1,1.391781,0.142857,0.089287,34.689076,41.895039,medium,https://homefans.com/product/platense-match-day-experience/
2,VIP Match Day Experience - San…,River Plate Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,3,87.002117,7,7,2026-04-13,7,"VIP Match Day Experience – San Lorenzo, one of the 5 greats of Argentine football",https://homefans.com/product/san-lorenzo-match-day-experience/,high,Buenos Aires,Argentina,South America,64,2026-04-11,64,103.358908,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.369,0.048,high,Buenos Aires,Argentina,South America,1,1,1.994521,0.142857,0,0.0,0.0,0.042485,9.214286,87.002117,medium,https://homefans.com/product/see-river-plate-live-in-el-monumental/
3,VIP Match Day Experience - San…,Boca Juniors Matchday Like a L…,lifetime_overlap,approved_same_city,0,same_city,4,192.91538,7,7,2026-04-13,7,"VIP Match Day Experience – San Lorenzo, one of the 5 greats of Argentine football",https://homefans.com/product/san-lorenzo-match-day-experience/,high,Buenos Aires,Argentina,South America,184,2026-04-13,185,297.326031,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.438,0.254,high,Buenos Aires,Argentina,South America,2,0,0.0,0.0,0,0.0,0.0,0.048159,6.409938,192.91538,medium,https://homefans.com/product/boca-juniors-matchday-experience-4/
1,🎟️ River Plate Matchday Experi…,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0,same_city,3,58.038423,7,7,2026-04-09,7,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,33,2026-04-10,33,54.093151,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.193,0.303,high,Buenos Aires,Argentina,South America,1,1,1.961644,0.142857,0,0.0,0.0,0.062416,17.87013,58.038423,medium,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/
2,🎟️ River Plate Matchday Experi…,Experience River Plate Matchda…,lifetime_overlap,approved_same_city,0,same_city,4,131.75055,7,7,2026-04-09,7,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,125,2026-04-13,128,200.791785,Experience River Plate Matchday like a local at El Monumental – Shortside Seats,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.118,0.5,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.027076,4.717714,131.75055,low,https://homefans.com/product/river-plate-matchday-experience/
3,🎟️ River Plate Matchday Experi…,🏆 Top Rated Boca Experience |…,lifetime_overlap,approved_same_city,0,same_city,4,60.446425,7,7,2026-04-09,7,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/,high,Buenos Aires,Argentina,South America,48,2026-04-06,50,84.227398,🏆 Top Rated Boca Experience | Premium Seats | Full Transfer,https://homefans.com/product/boca-juniors-matchday-experience-lower-sector-few-meters-from-the-field/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.288,0.967,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.050451,12.285714,60.446425,low,https://homefans.com/product/boca-juniors-matchday-experience-lower-sector-few-meters-from-the-field/
1,Huracán Matchday Experience,San Lorenzo Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,3,59.845165,6,6,2026-02-24,6,Huracán Matchday Experience,https://homefans.com/product/huracan-matchday-experience/,high,Buenos Aires,Argentina,South America,37,2026-04-13,39,63.816441,San Lorenzo Matchday Experience,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.595,0.055,high,Buenos Aires,Argentina,South America,1,1,1.232877,0.166667,0,0.0,0.0,0.063839,18.594595,59.845165,medium,https://homefans.com/product/san-lorenzo-matchday-experience/
2,Huracán Matchday Experience,Vélez Sarsfield “El Fortín” Ma…,later_lifecycle,approved_same_city,0,same_city,3,32.445371,6,6,2026-02-24,6,Huracán Matchday Experience,https://homefans.com/product/huracan-matchday-experience/,high,Buenos Aires,Argentina,South America,10,2025-11-21,10,14.093152,Vélez Sarsfield “El Fortín” Matchday Experience,https://homefans.com/product/velez-sarsfield-el-fortin-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.792,1.0,high,Buenos Aires,Argentina,South America,1,1,1.232877,0.166667,0,0.0,0.0,0.12747,68.8,32.445371,medium,https://homefans.com/product/velez-sarsfield-el-fortin-matchday-experience/
1,The Ultimate Superclásico: Riv…,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0,same_city,3,58.62225,6,6,2026-02-17,6,The Ultimate Superclásico: River Plate v Boca Juniors,https://homefans.com/product/superclasico/,high,Buenos Aires,Argentina,South America,33,2026-04-10,33,54.093151,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.193,0.303,high,Buenos Aires,Argentina,South America,1,1,1.991781,0.166667,0,0.0,0.0,0.06798,20.848485,58.62225,medium,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/
2,The Ultimate Superclásico: Riv…,Buenos Aires: The Ultimate Die…,later_lifecycle,approved_same_city,0,same_city,3,41.910903,6,6,2026-02-17,6,The Ultimate Superclásico: River Plate v Boca Juniors,https://homefans.com/product/superclasico/,high,Buenos Aires,Argentina,South America,15,2026-04-08,15,22.419178,Buenos Aires: The Ultimate Diego Maradona Experience in La Paternal,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.016,0.942,high,Buenos Aires,Argentina,South America,1,1,1.983562,0.166667,0,0.0,0.0,0.103374,45.866667,41.910903,medium,https://homefans.com/product/diego-maradona-the-ultimate-experience/
3,The Ultimate Superclásico: Riv…,ARGENTINA & BRAZIL: Rio de Jan…,lifetime_overlap,approved_same_city,0,same_city,4,22.114515,6,6,2026-02-17,6,The Ultimate Superclásico: River Plate v Boca Juniors,https://homefans.com/product/superclasico/,high,Buenos Aires,Argentina,South America,3,2026-03-27,3,4.824658,ARGENTINA & BRAZIL: Rio de Janeiro to Buenos Aires,https://homefans.com/product/brazil-argentina-small-group-adventures/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,3.066,1.198,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.234931,229.333333,22.114515,low,https://homefans.com/product/brazil-argentina-small-group-adventures/
1,Belgrade EuroLeague basketball…,Red Star Matchday Experience w…,later_lifecycle,approved_same_city,0,same_city,3,37.825172,5,5,2025-12-13,5,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/,high,Belgrade,Serbia,Europe,9,2026-04-10,10,15.715069,Red Star Matchday Experience with a local,https://homefans.com/product/red-star-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.77,0.675,high,Belgrade,Serbia,Europe,1,1,1.668493,0.2,0,0.0,0.0,0.147697,91.733333,37.825172,medium,https://homefans.com/product/red-star-matchday-experience/
2,Belgrade EuroLeague basketball…,Belgrade Basketball Experience…,later_lifecycle,approved_same_city,0,same_city,3,36.594843,5,5,2025-12-13,5,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/,high,Belgrade,Serbia,Europe,1,2025-12-16,1,1.676712,Belgrade Basketball Experience: See a Partizan or Red star game with local,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.91,0.106,high,Belgrade,Serbia,Europe,1,1,1.676712,0.2,0,0.0,0.0,0.446997,825.6,36.594843,medium,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/
3,Belgrade EuroLeague basketball…,Partizan Belgrade Matchday Exp…,later_lifecycle,approved_same_city,0,same_city,3,33.982893,5,5,2025-12-13,5,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/,high,Belgrade,Serbia,Europe,2,2025-12-05,2,2.99452,Partizan Belgrade Matchday Experience,https://homefans.com/product/experience-a-partizan-home-game-in-belgrade/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.97,1.088,high,Belgrade,Serbia,Europe,1,1,1.646575,0.2,0,0.0,0.0,0.315729,412.8,33.982893,medium,https://homefans.com/product/experience-a-partizan-home-game-in-belgrade/
1,Estudiantes de La Plata VIP Ma…,Platense - Match Day Experienc…,later_lifecycle,approved_same_city,0,same_city,1,58.171069,5,5,2025-10-27,5,Estudiantes de La Plata VIP Matchday Experience,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/,high,Buenos Aires,Argentina,South America,17,2026-03-13,18,29.49589,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.928,0.211,high,Buenos Aires,Argentina,South America,2,2,2.978082,0.4,0,0.0,0.0,0.215271,97.129412,58.171069,high,https://homefans.com/product/platense-match-day-experience/
2,Estudiantes de La Plata VIP Ma…,Buenos Aires: The Ultimate Die…,later_lifecycle,approved_same_city,0,same_city,3,39.604367,5,5,2025-10-27,5,Estudiantes de La Plata VIP Matchday Experience,https://homefans.com/product/estudiantes-de-la-plata-match-day-experience/,high,Buenos Aires,Argentina,South America,15,2026-04-08,15,22.419178,Buenos Aires: The Ultimate Diego Maradona Experience in La Paternal,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.016,0.942,high,Buenos Aires,Argentina,South America,1,1,1.408219,0.2,0,0.0,0.0,0.113648,55.04,39.604367,medium,https://homefans.com/product/diego-maradona-the-ultimate-experience/
